name,ditensity,lat,lon,,
ชุมชนเลียบคลองหมื่นแช่ม หมู่ 13,หนาแน่นน้อย,100.366441,13.6846,,
ชุมชนเลียบคลองตาปลั่ง,หนาแน่นน้อย,100.347476,13.678157,,
ชุมชนศาลเจ้าแม่กวนอิม,หนาแน่นปานกลาง,100.347011,13.677334,,
ชุมชนดวงเดือน,หนาแน่นน้อย,100.347647,13.707914,,
ชุมชนหัวป่า,หนาแน่นน้อย,100.445881,13.584501,,
ชุมชนบางกระดี่ หมู่ 9,หนาแน่นน้อย,100.400801,13.593603,,
ชุมชนวัดแสมดำ,หนาแน่นน้อย,100.387765,13.593831,,
ชุมชนเพชรทองคำ,หนาแน่นน้อย,100.403664,13.634484,,
ชุมชนซอยดอกรัก,หนาแน่นน้อย,100.412821,13.622909,,
ชุมชนสามัคคี,หนาแน่นน้อย,100.420185,13.621322,,
ชุมชนวัดสะแกงาม,หนาแน่นน้อย,100.419503,13.628344,,
ชุมชนวัดหัวกระบือ,หนาแน่นน้อย,100.449184,13.617468,,
ชุมชนวัดบัวผัน,หนาแน่นน้อย,100.474806,13.607482,,
ชุมชนหมู่บ้านพัฒนาหมู่ 6,หนาแน่นน้อย,100.470105,13.624316,,
ชุมชนจุลพงษ์,หนาแน่นน้อย,100.440576,13.651991,,
ชุมชนสายสัมพันธ์,หนาแน่นน้อย,100.442754,13.658104,,
ชุมชนซอยนายเจียก,หนาแน่นน้อย,100.443342,13.663451,,
ชุมชนวัดกก,หนาแน่นน้อย,100.449159,13.673003,,
ชุมชนวัดกำแพง,หนาแน่นน้อย,100.446653,13.679793,,
ชุมชนหมู่บ้านเกาะโพธิ์,หนาแน่นน้อย,100.389822,13.575668,,
ชุมชนบางกระดี่หมู่ 2,หนาแน่นน้อย,100.405238,13.602682,,
ชุมชนเชื่อมสัมพันธ์,หนาแน่นน้อย,100.375676,13.618081,,
ชุมชนเคหะชุมชนธนบุรี 1 ส่วน 1,หนาแน่นน้อย,100.418744,13.647339,,
ชุมชนเคหะชุมชนธนบุรี 1 ส่วน 2,หนาแน่นน้อย,100.41946,13.646235,,
ชุมชนคลองใหญ่,หนาแน่นน้อย,100.438559,13.621102,,
ชุมชนหลวงพ่อขาว,ไม่ทราบข้อมูล,100.459675,13.622019,,
ชุมชนทรัพย์สินพัฒนา,หนาแน่นน้อย,100.378193,13.609978,,
ชุมชนบางเพนียง,หนาแน่นน้อย,100.444557,13.563278,,
ชุมชนคลองพิทยาลงกรณ์,หนาแน่นน้อย,100.421456,13.524907,,
ชุมชนศาลเจ้าแม่ทับทิม,หนาแน่นน้อย,100.464637,13.651079,,
ชุมชนซอยศักดิ์มงคลชัย,หนาแน่นน้อย,100.415697,13.634944,,
ชุมชนวัดนาคสี่บาท,หนาแน่นน้อย,100.448229,13.674956,,
ชุมชนวัดประชาบำรุง,หนาแน่นน้อย,100.440317,13.570044,,
ชุมชนชายทะเล-บางขุนเทียน,หนาแน่นน้อย,100.424851,13.509848,,
ชุมชนศรีกุมาร,หนาแน่นน้อย,100.423329,13.514838,,
ชุมชนเสาธง,หนาแน่นน้อย,100.415111,13.509062,,
ชุมชนแสนตอ,หนาแน่นน้อย,100.437432,13.525262,,
ชุมชนคลองรายยายเพียร,หนาแน่นน้อย,100.433369,13.593758,,
ชุมชนหลวงพ่อเต่า,หนาแน่นน้อย,100.444496,13.540462,,
ชุมชนเคหะชุมชนธนบุรี 1 ส่วน 3,หนาแน่นน้อย,100.42202,13.645941,,
ชุมชนเคหะชุมชนธนบุรี 3 โซน 2,หนาแน่นน้อย,100.418034,13.653918,,
ชุมชนเคหะชุมชนธนบุรี 3 โซน 1,หนาแน่นน้อย,100.415579,13.653705,,
ชุมชนเชิงตาแพ,หนาแน่นน้อย,100.420106,13.56,,
ชุมชนคลองสาม,หนาแน่นน้อย,100.431735,13.546881,,
ชุมชนมุ่งพัฒนา,หนาแน่นน้อย,100.432494,13.625351,,
ชุมชนข้างสถานีวิทยุเพื่อการศึกษา,หนาแน่นน้อย,100.425389,13.623277,,
ชุมชนปู่โฉมพัฒนา,หนาแน่นน้อย,100.430824,13.62523,,
ชุมชนศาลาร่วมใจพัฒนา,หนาแน่นปานกลาง,100.493821,13.685415,,
ชุมชนประคองมิตร,หนาแน่นปานกลาง,100.492536,13.686686,,
ชุมชนร่วมใจ,หนาแน่นปานกลาง,100.506129,13.669987,,
ชุมชนรุ่งเรือง,หนาแน่นปานกลาง,100.51316,13.668111,,
ชุมชนหมู่ 7 ราษฎร์บูรณะ,หนาแน่นปานกลาง,100.515025,13.66671,,
ชุมชนสุขสวัสดิ์ 60,หนาแน่นน้อย,100.516677,13.662404,,
ชุมชนแจงร้อน,หนาแน่นปานกลาง,100.517226,13.677501,,
ชุมชนเบอร์ลี่,หนาแน่นปานกลาง,100.50974,13.679,,
ชุมชนสุขสวัสดิ์ 29,หนาแน่นปานกลาง,100.507534,13.677434,,
ชุมชนสุขสวัสดิ์ 31,หนาแน่นปานกลาง,100.505703,13.674097,,
ชุมชนหมู่ 3 ราษฎร์บูรณะ,หนาแน่นปานกลาง,100.50523,13.680986,,
ชุมชนซอยหมอผึ้งอุทิศ,หนาแน่นปานกลาง,100.500904,13.681518,,
ชุมชนสมบูรณ์ทรัพย์,หนาแน่นปานกลาง,100.495813,13.683697,,
ชุมชนสุขสวัสดิ์ 42,หนาแน่นปานกลาง,100.502363,13.674582,,
ชุมชนรวมน้ำใจ,หนาแน่นปานกลาง,100.500908,13.67178,,
ชุมชนสุขสวัสดิ์ 36,หนาแน่นปานกลาง,100.497447,13.67662,,
ชุมชนรัตนจีนะ,หนาแน่นปานกลาง,100.493302,13.670621,,
ชุมชนอนามัย,หนาแน่นปานกลาง,100.494441,13.672121,,
ชุมชนวัดสน,หนาแน่นปานกลาง,100.513659,13.674815,,
ชุมชนมิ่งประชา,หนาแน่นปานกลาง,100.504625,13.681753,,
ชุมชนสุขสวัสดิ์ 9,หนาแน่นปานกลาง,100.488455,13.685898,,
ชุมชนบูรณะสุดเขต,หนาแน่นปานกลาง,100.513733,13.674342,,
ชุมชนบุญมาก,หนาแน่นปานกลาง,100.517216,13.674556,,
ชุมชนรุ่งอรุณ,หนาแน่นปานกลาง,100.484243,13.692356,,
ชุมชนพระยานคร,แออัด,100.514009,13.710868,,
ชุมชนวัดปรก,หนาแน่นมาก,100.522188,13.7121,,
ชุมชนร่วมพัฒนาวรพจน์ 1,แออัด,100.517501,13.709343,,
ชุมชนกิ่งจันทร์,หนาแน่นมาก,100.515604,13.705744,,
ชุมชนบ้านแบบ,หนาแน่นมาก,100.521712,13.715713,,
ชุมชนพัฒนสิน,หนาแน่นมาก,100.53855,13.711327,,
ชุมชนหน้าสมาคมธรรมศาสตร์,หนาแน่นมาก,100.544241,13.718501,,
ชุมชนเซ็นต์หลุยส์ 3,หนาแน่นมาก,100.530796,13.717783,,
ชุมชนมิตรสามัคคี,แออัด,100.516594,13.708529,,
ชุมชนกุศลทอง,หนาแน่นมาก,100.531581,13.713885,,
ชุมชนแสงจันทร์ใน,แออัด,100.52086,13.709912,,
ชุมชนจันทร์ร่ำรวย,แออัด,100.521941,13.708286,,
ชุมชนดอนกุศลร่วมใจ,หนาแน่นมาก,100.521034,13.71281,,
ชุมชนโรงน้ำแข็ง,แออัด,100.526574,13.716653,,
ชุมชนดอนกุศลพัฒนา,แออัด,100.51823,13.713774,,
ชุมชนศรีสุริโยทัย,แออัด,100.516083,13.71523,,
ชุมชนมาตานุสรณ์,หนาแน่นปานกลาง,100.492292,13.697497,,
ชุมชนเชิงสะพานกรุงเทพ,หนาแน่นปานกลาง,100.49731,13.69576,,
ชุมชนหลังโรงพยาบาลเจริญกรุงประชารักษ์,หนาแน่นปานกลาง,100.494948,13.692258,,
ชุมชนซอยวัดอินทร์บรรจง,หนาแน่นปานกลาง,100.50027,13.688948,,
ชุมชนวัดจันทร์ใน,แออัด,100.503739,13.696472,,
ชุมชนวัดลาดบัวขาว,หนาแน่นมาก,100.497657,13.700947,,
ชุมชนเซ่งกี่,หนาแน่นปานกลาง,100.498817,13.702067,,
ชุมชนหลังตลาดเก่าวัดพระยาไกร,หนาแน่นปานกลาง,100.502287,13.704231,,
ชุมชนบางคอแหลม,หนาแน่นมาก,100.502184,13.699008,,
ชุมชนสวนหลวง 1,แออัด,100.503969,13.699509,,
ชุมชนบางอุทิศ,แออัด,100.506698,13.700551,,
ชุมชนวัดพระยาไกร ระยะ 3,หนาแน่นมาก,100.509361,13.701866,,
ชุมชนห้องเย็น,หนาแน่นมาก,100.511866,13.694989,,
ชุมชนบางโคล่,หนาแน่นปานกลาง,100.511992,13.687408,,
ชุมชนโรงแก้ว,หนาแน่นมาก,100.526718,13.696639,,
ชุมชนซอยบุญประทานพร,หนาแน่นมาก,100.515583,13.702853,,
ชุมชนซอยโรงเจ,หนาแน่นมาก,100.511888,13.703831,,
ชุมชนมิตรสัมพันธ์,หนาแน่นมาก,100.512616,13.708504,,
ชุมชนซอยเจริญกรุง 66,หนาแน่นปานกลาง,100.509523,13.710845,,
ชุมชนสวนหลวง 2/วัดราชสิงขร 1,หนาแน่นมาก,100.508025,13.706005,,
ชุมชนซอยเจริญกรุง 89,หนาแน่นมาก,100.50781,13.704983,,
ชุมชนศาลเจ้าแดง,หนาแน่นมาก,100.508826,13.706322,,
ชุมชนร่วมใจพัฒนา,แออัด,100.51246,13.702663,,
ชุมชนหลังสามร้อยห้อง,หนาแน่นมาก,100.507218,13.698859,,
ชุมชนวัดไผ่เงิน,หนาแน่นมาก,100.523259,13.701466,,
ชุมชนเมืองอยู่ดี,แออัด,100.523059,13.701657,,
ชุมชนศาลเจ้าแม่ตะเคียนทอง,หนาแน่นมาก,100.509489,13.702921,,
ชุมชนบาหยัน,หนาแน่นมาก,100.510902,13.70918,,
ชุมชนร่วมมิตรแรงศรัทธา,หนาแน่นน้อย,100.604134,13.896131,,
ชุมชนหลังวัดไผ่เขียว,หนาแน่นน้อย,100.564289,13.916724,,
ชุมชนปู่เจ้าสมิงพรายสะพานปูน,หนาแน่นปานกลาง,100.593466,13.913042,,
ชุมชนประชากร 3,หนาแน่นน้อย,100.594028,13.909204,,
ชุมชนประเสริฐเปรมประชา,หนาแน่นน้อย,100.597446,13.915739,,
ชุมชนพัฒนาตลาดกลาง,หนาแน่นปานกลาง,100.587236,13.917932,,
ชุมชนหน้าท่าอากาศยานด้านใต้,หนาแน่นปานกลาง,100.601377,13.921948,,
ชุมชนพรหมสัมฤทธิ์,หนาแน่นปานกลาง,100.604594,13.928089,,
ชุมชนสะพานปูน,หนาแน่นน้อย,100.595506,13.911344,,
ชุมชนซอยสะพานร่วมใจ,หนาแน่นน้อย,100.620497,13.944771,,
ชุมชนประชากร 4,หนาแน่นปานกลาง,100.59571,13.913851,,
ชุมชนร่วมพัฒนา,หนาแน่นปานกลาง,100.607476,13.933947,,
ชุมชนพัฒนาประชาอุทิศ,หนาแน่นปานกลาง,100.586943,13.924694,,
ชุมชนโชคชัยร่วมมิตร,แออัด,100.564061,13.796007,,
ชุมชนหลังตลาดสุภาพงษ์,หนาแน่นมาก,100.588125,13.803149,,
ชุมชนหลังโรงเจ,หนาแน่นปานกลาง,100.587706,13.823111,,
ชุมชนวังหิน,หนาแน่นปานกลาง,100.58968,13.83272,,
ชุมชนเสนานิคม 2,หนาแน่นปานกลาง,100.587312,13.840128,,
ชุมชนวัดบางบัว,หนาแน่นปานกลาง,100.586759,13.856784,,
ชุมชนประดิษฐ์โทรการ,หนาแน่นปานกลาง,100.58246,13.853887,,
ชุมชนสามัคคีเทวสุนทร,หนาแน่นปานกลาง,100.560447,13.853183,,
ชุมชนประชาร่วมใจ 1,หนาแน่นน้อย,100.557578,13.84608,,
ชุมชนประชาร่วมใจ 2,หนาแน่นปานกลาง,100.552741,13.837384,,
ชุมชนหนองจุฬา,หนาแน่นน้อย,100.544068,13.823293,,
ชุมชนสวนผัก,หนาแน่นปานกลาง,100.548519,13.827157,,
ชุมชนนครหลวง,หนาแน่นมาก,100.580397,13.830483,,
ชุมชนริมคลองลาดพร้าวภาวนา,หนาแน่นปานกลาง,100.588163,13.808294,,
ชุมชนไทรคู่,หนาแน่นน้อย,100.547083,13.822825,,
ชุมชนพหลโยธิน 46,หนาแน่นปานกลาง,100.586448,13.856438,,
ชุมชนคลองน้ำแก้ว,หนาแน่นมาก,100.577761,13.801726,,
ชุมชนคลองพระยาเวิก,หนาแน่นมาก,100.566639,13.801134,,
ชุมชนร่วมสุขพัฒนา,หนาแน่นปานกลาง,100.556641,13.826905,,
ชุมชนพร้อมใจพัฒนา,หนาแน่นน้อย,100.545347,13.821146,,
ชุมชนเคหะสถานเจริญชัย,หนาแน่นปานกลาง,100.54741,13.825506,,
ชุมชนซอยภักดี,หนาแน่นน้อย,100.547267,13.824314,,
ชุมชนพรรณี 1,หนาแน่นน้อย,100.55107,13.825218,,
ชุมชนสันติสุข,หนาแน่นปานกลาง,100.593756,13.803389,,
ชุมชนซอยโรงน้ำแข็ง,หนาแน่นปานกลาง,100.603437,13.802423,,
ชุมชนสุขทรัพย์,หนาแน่นปานกลาง,100.612205,13.825582,,
"ชุมชนหมู่บ้านพัฒนาหมู่ 1, หมู่ 5",หนาแน่นน้อย,100.624915,13.829379,,
ชุมชนหมู่บ้านเนียมกล่ำสามัคคี,หนาแน่นปานกลาง,100.622655,13.842877,,
ชุมชนข้างโรงเรียนสายอักษร,หนาแน่นน้อย,100.640841,13.844851,,
ชุมชนนวลจันทร์,หนาแน่นน้อย,100.639975,13.839536,,
ชุมชนโพธิ์ทอง,หนาแน่นน้อย,100.646926,13.818212,,
ชุมชนอัสลามคลองกุ่ม,หนาแน่นน้อย,100.674385,13.781689,,
ชุมชนซอยรอดอนันต์ 1,หนาแน่นปานกลาง,100.655333,13.774601,,
ชุมชนซอยสมหวัง,หนาแน่นน้อย,100.657743,13.777556,,
ชุมชนสุวรรณประสิทธิ์ 3,หนาแน่นน้อย,100.663377,13.806491,,
ชุมชนสุวรรณประสิทธิ์ 2,หนาแน่นน้อย,100.663034,13.804052,,
ชุมชนสุวรรณประสิทธิ์ 1,หนาแน่นน้อย,100.662791,13.800446,,
ชุมชนเพชรคลองจั่น,หนาแน่นปานกลาง,100.65647,13.774543,,
ชุมชนบางเตยล่าง,หนาแน่นน้อย,100.660626,13.787508,,
ชุมชนเพิ่มทรัพย์,หนาแน่นน้อย,100.652435,13.810113,,
ชุมชนชูสุวรรณ,หนาแน่นปานกลาง,100.656552,13.821522,,
ชุมชนหลังหมู่บ้านฉัตรแก้ว,หนาแน่นมาก,100.643032,13.787148,,
ชุมชนสามัคคีพัฒนา,หนาแน่นน้อย,100.653092,13.787625,,
ชุมชน นปอ.,หนาแน่นน้อย,100.576237,13.942818,,
ชุมชนพหลโยธิน 32,หนาแน่นมาก,100.573058,13.833368,,
ชุมชนหลังกรมวิทยาศาสตร์ทหารบก,หนาแน่นปานกลาง,100.586179,13.846356,,
ชุมชนวัดวิมุตยาราม,หนาแน่นปานกลาง,100.513925,13.8104,,
ชุมชนวัดฉัตรแก้วจงกลณี,หนาแน่นมาก,100.514589,13.80182,,
ชุมชนสงวนทรัพย์,หนาแน่นมาก,100.508748,13.802391,,
ชุมชนพัฒนาซอย 85,หนาแน่นมาก,100.501245,13.79774,,
ชุมชนคลองมะนาว,แออัด,100.501922,13.794327,,
ชุมชนวัดบางพลัด,หนาแน่นมาก,100.499785,13.792562,,
ชุมชนพัฒนาซอย 79,หนาแน่นมาก,100.497848,13.793488,,
ชุมชนวัดรวกบางบำหรุ,แออัด,100.481387,13.783535,,
ชุมชนโค้งถ่าน,หนาแน่นมาก,100.489716,13.767253,,
ชุมชนจรัญวิถี 74,หนาแน่นปานกลาง,100.507325,13.790829,,
ชุมชนริมคลองบางพลัด,หนาแน่นปานกลาง,100.506463,13.790975,,
ชุมชนจรัญสนิทวงศ์ 72,หนาแน่นปานกลาง,100.505303,13.789435,,
ชุมชนสะพานยาว,หนาแน่นปานกลาง,100.503999,13.787966,,
ชุมชนวัดเทพากร,หนาแน่นมาก,100.501829,13.786013,,
ชุมชนวัดภคินีนาถ,หนาแน่นปานกลาง,100.500068,13.78068,,
ชุมชนวัดสิงห์,หนาแน่นมาก,100.495257,13.781835,,
ชุมชนวัดบวรมงคล,หนาแน่นปานกลาง,100.49702,13.77627,,
ชุมชนวัดคฤหบดี,หนาแน่นปานกลาง,100.4965,13.773742,,
ชุมชนบ้านปูน,หนาแน่นปานกลาง,100.49462,13.772208,,
ชุมชนวัดพระยาศิริไอยสวรรค์,หนาแน่นมาก,100.493223,13.769418,,
ชุมชนวัดดาวดึงษาราม,หนาแน่นมาก,100.492363,13.767864,,
ชุมชนคลองเจ้าครุฑ,หนาแน่นปานกลาง,100.491119,13.764356,,
ชุมชนศรีอุลัย,แออัด,100.491206,13.768591,,
ชุมชนมัสยิดบางอ้อ จรัญสนิทวงศ์ 86,หนาแน่นปานกลาง,100.512171,13.796742,,
ชุมชนวัดเทพนารี,หนาแน่นปานกลาง,100.501242,13.784188,,
ชุมชนเจ้าพระยาสยาม,หนาแน่นมาก,100.498651,13.783992,,
ชุมชนสวนปรก,หนาแน่นมาก,100.498696,13.791023,,
ชุมชนดวงดี,หนาแน่นมาก,100.496344,13.794411,,
ชุมชนวัดภาณุรังษี,หนาแน่นมาก,100.497241,13.78836,,
ชุมชนแสงทอง,หนาแน่นปานกลาง,100.504511,13.800617,,
ชุมชนคลองบางพระครู,หนาแน่นมาก,100.500741,13.795766,,
ชุมชนมะพร้าวคู่,หนาแน่นมาก,100.484819,13.781899,,
ชุมชนโค้งมะขาม,หนาแน่นมาก,100.485663,13.78317,,
ชุมชนบ้านญวน,แออัด,100.482366,13.784808,,
ชุมชนวัดเพลง,หนาแน่นน้อย,100.487563,13.795543,,
ชุมชนแก้วกลม,หนาแน่นปานกลาง,100.44004,13.693644,,
ชุมชนวัดสิงห์,หนาแน่นปานกลาง,100.447198,13.68345,,
ชุมชนวาสนา,หนาแน่นปานกลาง,100.452357,13.687703,,
ชุมชนรวมมิตร,หนาแน่นปานกลาง,100.452456,13.68674,,
ชุมชนคุ้งข้าวหลาม,หนาแน่นปานกลาง,100.452716,13.687018,,
ชุมชนบุญอยู่,หนาแน่นปานกลาง,100.453133,13.687319,,
ชุมชนบางระแนะใหญ่,หนาแน่นปานกลาง,100.453315,13.687495,,
ชุมชนอุดมสิน 2,หนาแน่นน้อย,100.462921,13.693137,,
ชุมชนคุณยายวัน,หนาแน่นปานกลาง,100.462929,13.694468,,
ชุมชนโรงพักเก่าบางขุนเทียน,หนาแน่นปานกลาง,100.461941,13.698558,,
ชุมชนวิสุทธิจิตร,หนาแน่นปานกลาง,100.459612,13.701249,,
ชุมชนหมู่บ้านพัฒนา หมู่ 11,หนาแน่นปานกลาง,100.457791,13.700357,,
ชุมชนสุขศิริ,หนาแน่นปานกลาง,100.464297,13.705231,,
ชุมชนซอยสวนหลวง,หนาแน่นปานกลาง,100.463593,13.705888,,
ชุมชนนางนอง 2 สันติสุข,หนาแน่นปานกลาง,100.467981,13.707945,,
ชุมชนศิลปเดช,หนาแน่นปานกลาง,100.473879,13.699862,,
ชุมชนริมคลองบางค้อ,หนาแน่นปานกลาง,100.476678,13.696854,,
ชุมชนวัดมงคลวราราม,หนาแน่นปานกลาง,100.478537,13.695253,,
ชุมชนซอยเทียนทรัพย์,หนาแน่นปานกลาง,100.474316,13.695848,,
ชุมชนชาวสวนสัมพันธ์,หนาแน่นปานกลาง,100.475226,13.689931,,
ชุมชนซอยปลั่งอนุสรณ์,หนาแน่นปานกลาง,100.471956,13.683399,,
ชุมชนป่าแดงพัฒนา,หนาแน่นปานกลาง,100.476529,13.678202,,
ชุมชนวัดนางนอง,หนาแน่นปานกลาง,100.466213,13.703875,,
ชุมชนรวมใจ,หนาแน่นปานกลาง,100.449893,13.681519,,
ชุมชนบ้านสวน,หนาแน่นปานกลาง,100.458682,13.689012,,
ชุมชนมัสยิดนูรุ้ลยากีน,หนาแน่นปานกลาง,100.477758,13.683388,,
ชุมชนโพธิ์แก้ว,หนาแน่นปานกลาง,100.486853,13.682871,,
ชุมชนซอยสุดเขต,หนาแน่นปานกลาง,100.483229,13.686363,,
ชุมชนบางมดพัฒนา หมู่ 7,หนาแน่นปานกลาง,100.468145,13.673643,,
ชุมชนสามง่ามพัฒนา,หนาแน่นน้อย,100.469014,13.684718,,
ชุมชนร่วมพัฒนาเอกชัย 31,หนาแน่นปานกลาง,100.453485,13.688462,,
ชุมชนวัดสีสุก,หนาแน่นปานกลาง,100.464927,13.679043,,
ชุมชนทิพย์สุวรรณ,หนาแน่นปานกลาง,100.471771,13.68492,,
ชุมชนตลาดน้ำวัดไทร,หนาแน่นปานกลาง,100.457605,13.689471,,
ชุมชนสุขสันต์พัฒนาเอกชัย 26,หนาแน่นปานกลาง,100.453287,13.692275,,
ชุมชนซอยชัยวัฒน์ 10,หนาแน่นปานกลาง,100.470902,13.701004,,
ชุมชนวัดบางขุนเทียนนอก,หนาแน่นปานกลาง,100.465473,13.697291,,
ชุมชนหลังตลาดวัดไทร,หนาแน่นปานกลาง,100.456293,13.689721,,
ชุมชนบ้านขิง,หนาแน่นน้อย,100.382834,13.68986,,
ชุมชนมีสุวรรณพัฒนา,หนาแน่นน้อย,100.392519,13.683215,,
ชุมชนคลองยายเทียบฝั่งเหนือ,หนาแน่นปานกลาง,100.419357,13.714024,,
ชุมชนนิมมานรดี,หนาแน่นปานกลาง,100.425404,13.709651,,
ชุมชนยิ้มประยูร,หนาแน่นปานกลาง,100.425174,13.694834,,
ชุมชนเพิ่มทรัพย์,หนาแน่นปานกลาง,100.422457,13.690262,,
ชุมชนหลังโรงเรียนสากลศึกษา,หนาแน่นปานกลาง,100.423034,13.707168,,
ชุมชนคลองยายเทียบฝั่งใต้,หนาแน่นปานกลาง,100.418522,13.71037,,
ชุมชนเลียบคลองทวีวัฒนา,หนาแน่นปานกลาง,100.371439,13.714674,,
ชุมชนวัดพรหมสุวรรณสามัคคี,หนาแน่นปานกลาง,100.368218,13.728591,,
ชุมชนเลียบคลองบางแค,หนาแน่นน้อย,100.391702,13.702821,,
ชุมชนปู่เย็นย่าคำยังอยู่,หนาแน่นน้อย,100.384876,13.703942,, 
ชุมชนเจิมจิตต์,หนาแน่นปานกลาง,100.39026,13.696918,,
ชุมชนชาววัดม่วง,หนาแน่นน้อย,100.392066,13.694276,,
ชุมชนร่วมใจพัฒนา,หนาแน่นน้อย,100.392972,13.69342,,
ชุมชนพุ่มพวง,หนาแน่นปานกลาง,100.414024,13.715528,,
ชุมชนโรงเรียนราชวินิตประถมบางแค,หนาแน่นปานกลาง,100.422347,13.717123,,
ชุมชนรวมใจริมคลอง หมู่ 3,หนาแน่นปานกลาง,100.425317,13.716601,,
ชุมชนงามปัญจะ,หนาแน่นปานกลาง,100.42537,13.691084,,
ชุมชนซอยพึ่งธรรม,หนาแน่นปานกลาง,100.413963,13.710554,,
ชุมชนกระถินทอง,หนาแน่นปานกลาง,100.408837,13.709853,,
ชุมชนทองพูนพัฒนา,หนาแน่นปานกลาง,100.397317,13.746641,,
ชุมชนเจริญแพทย์,หนาแน่นน้อย,100.385204,13.737633,,
ชุมชนนครลุง,หนาแน่นน้อย,100.383054,13.734932,,
ชุมชนศิริเกษม 1,หนาแน่นน้อย,100.357599,13.743733,,
ชุมชนข้างโรงพยาบาลราชพิพัฒน์,หนาแน่นปานกลาง,100.3713,13.73239,,
ชุมชนนครแสงเพชร,หนาแน่นปานกลาง,100.416418,13.719769,,
ชุมชนริมคลองราชมนตรี,หนาแน่นปานกลาง,100.424964,13.715639,,
ชุมชนเกษตรรุ่งเรืองทรัพย์,หนาแน่นน้อย,100.392729,13.69692,,
ชุมชนเคหะชุมชนดินแดง (แฟลต 1 - 20),หนาแน่นมาก,100.553103,13.758512,,
ชุมชนเคหะชุมชนดินแดง (แฟลต 21 - 32),หนาแน่นน้อย,100.550417,13.766776,,
ชุมชนซอยแม่เนี้ยวแยก 2,หนาแน่นมาก,100.559263,13.772631,,
ชุมชนซอยผาสุข,หนาแน่นมาก,100.565806,13.771506,,
ชุมชนซอยแสนสุข,แออัด,100.564324,13.774083,,
ชุมชนซอยเพิ่มสินสมบูรณ์สุข,แออัด,100.562578,13.777075,,
ชุมชนซอยกุนนที,แออัด,100.572212,13.780696,,
ชุมชนซอยสมบูรณ์พัฒนา 2,แออัด,100.564408,13.780465,,
ชุมชนซอยสุพรรณิการ์ 2,แออัด,100.565151,13.781163,,
ชุมชนซอยอินทามระ 55,แออัด,100.569227,13.782662,,
ชุมชนริมคลองบางซื่อซอยโชคชัยร่วมมิตร แยก 2 - 4,แออัด,100.569994,13.795983,,
ชุมชนซอยชานเมือง,แออัด,100.566825,13.770395,,
ชุมชนซอยแม่เนี้ยวแยก 3,หนาแน่นมาก,100.557766,13.77285,,
ชุมชนแจ่มจันทร์,หนาแน่นปานกลาง,100.587549,13.741698,,
ชุมชนคลองเป้ง(ลีลานุช),หนาแน่นปานกลาง,100.586213,13.738151,,
ชุมชนสุเหร่าบ้านดอน,หนาแน่นมาก,100.577469,13.74118,,
ชุมชนข้างสะพานคลองตัน,หนาแน่นปานกลาง,100.599024,13.737077,,
ชุมชนชวาลา,หนาแน่นปานกลาง,100.59623,13.738145,,
ชุมชนนวลจิตร,หนาแน่นมาก,100.594535,13.739042,,
ชุมชนพัฒนาบ้านสามอิน,หนาแน่นมาก,100.597844,13.730033,,
ชุมชนเฉลิมอนุสรณ์,หนาแน่นปานกลาง,100.550672,13.747233,,
ชุมชนหลังสถานีทองหล่อ,หนาแน่นมาก,100.584094,13.735724,,
